date,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
12/11/15,969.13,10.08333333,8.875,76.04166667,20.375,[2 3],0,0,3
12/12/15,790.75,11.675,11.2,73.075,23.375,3,0,1,3
12/13/15,512.13,8.4375,6.9375,91.35416667,10.25,7,0,1,3
12/14/15,993.13,9.208333333,7.729166667,84.97916667,9.729166667,3,0,0,3
12/15/15,841.71,11.45833333,11.125,92.25,10.70833333,3,0,0,3
12/16/15,1064.92,14.47916667,14.47916667,81.6875,20.45833333,3,0,0,3
12/17/15,1075.17,14.3125,14.3125,72.45833333,18.9375,1,0,0,3
12/18/15,1072.08,13.10416667,13.10416667,79.04166667,17.1875,2,0,0,3
12/19/15,781.42,15.375,15.375,74.54166667,22.33333333,1,0,1,3
12/20/15,544.17,12.77083333,12.54166667,74.29166667,20.375,1,0,1,3
12/21/15,755.67,10.875,9.6875,77.54166667,22.60416667,1,0,0,3
12/22/15,727.42,14.1875,14.1875,80.66666667,31.39583333,7,0,0,3
12/23/15,768.79,11.35416667,11.08333333,69.04166667,23.16666667,2,0,0,3
12/24/15,371.17,10.91666667,9.895833333,68.3125,25.5625,[1 2 3],0,0,3
12/25/15,934.29,11.27083333,10.35416667,79.4375,18.04166667,7,1,0,3
12/26/15,426.25,14.72916667,14.72916667,74.08333333,27.41666667,3,0,1,3
12/27/15,390.75,14.33333333,14.33333333,81.14583333,22,3,0,1,3
12/28/15,572.17,11.72916667,11.5625,73.41666667,15.04166667,1,1,0,3
12/29/15,649.67,11.75,11.58333333,74.52083333,17.20833333,2,0,0,3
12/30/15,512.54,12.58333333,12.54166667,69.375,25.08333333,7,0,0,3
12/31/15,578.71,9.520833333,7.229166667,69.3125,23.39583333,2,0,0,3
1/1/16,408.21,6.5,3.729166667,82.5,16.72916667,1,1,0,3
1/2/16,299.79,10.5,9.395833333,87.02083333,21.60416667,7,0,1,3
1/3/16,202.88,8.645833333,6.354166667,83.5,16.1875,7,0,1,3
1/4/16,855.54,8.875,7.041666667,82.5625,12.5,2,0,0,3
1/5/16,950.21,8.979166667,7.895833333,85.66666667,8.4375,2,0,0,3
1/6/16,959.92,7.041666667,5.958333333,90.29166667,6.541666667,3,0,0,3
1/7/16,753.46,7.958333333,4.604166667,76.0625,24.22916667,7,0,0,3
1/8/16,865.08,7.354166667,5.083333333,77.9375,12.64583333,2,0,0,3
1/9/16,482.63,9.666666667,8.145833333,81.3125,18.04166667,7,0,1,3
1/10/16,596.67,7.25,4.166666667,75.375,18.91666667,1,0,1,3
1/11/16,878.83,7.041666667,4.229166667,82.60416667,16.52083333,3,0,0,3
1/12/16,949.96,6.1875,1.833333333,77.95833333,27.8125,[2 7],0,0,3
1/13/16,1024.42,5.833333333,2.479166667,71.47916667,18.10416667,1,0,0,3
1/14/16,924.42,4.479166667,-0.208333333,73.02083333,25.9375,[1 2],0,0,3
1/15/16,935.25,4,-0.291666667,70.02083333,21.4375,2,0,0,3
1/16/16,670.46,3.104166667,0.5625,75.625,9.5625,1,0,1,3
1/17/16,490.08,2.958333333,0.75,80.3125,9.0625,26,0,1,3
1/18/16,948.42,2.9375,0.125,75.375,11.4375,2,0,0,3
1/19/16,992.46,1.3125,0.958333333,68.52083333,2.770833333,1,0,0,3
1/20/16,991.67,1.5625,0.354166667,77.41666667,5.416666667,1,0,0,3
1/21/16,974.08,3.6875,1.1875,76.58333333,10.45833333,1,0,0,3
1/22/16,763.67,8.0625,5.604166667,79.89583333,15.35416667,1,0,0,3
1/23/16,717.42,8.666666667,6.729166667,83.6875,13.6875,1,0,1,3
1/24/16,681.67,12.4375,12.10416667,88.125,14.97916667,3,0,1,3
1/25/16,1071.83,12.1875,11.85416667,72.375,19.79166667,1,0,0,3
1/26/16,842.67,10.1875,8.979166667,80.33333333,27.20833333,7,0,0,3
1/27/16,904.50,12.08333333,11.5625,80.10416667,30.54166667,[3 7],0,0,3
1/28/16,1055.17,7.875,4.625,65.64583333,22.27083333,1,0,0,3
1/29/16,938.58,11.79166667,11.625,77.9375,33.79166667,3,0,0,3
1/30/16,682.54,8.270833333,5.125,67.85416667,27.04166667,1,0,1,3
1/31/16,459.13,10.04166667,8.770833333,79.16666667,22.5,3,0,1,3
2/1/16,983.58,12.77083333,12.60416667,68.125,34.9375,3,0,0,3
2/2/16,1021.42,9,5.333333333,61.1875,30.0625,2,0,0,3
2/3/16,1018.17,6.229166667,2.541666667,68.20833333,22.125,1,0,0,3
2/4/16,1048.08,10.29166667,8.979166667,76.70833333,21.97916667,3,0,0,3
2/5/16,941.54,10.85416667,10.4375,78.9375,22.33333333,3,0,0,3
2/6/16,546.92,11.04166667,9.708333333,75.75,31.08333333,3,0,1,3
2/7/16,609.78,8.239130435,4.586956522,71,27.41304348,2,0,1,3
2/8/16,1083.17,8.833333333,4.388888889,63.16666667,41.38888889,3,0,0,3
2/9/16,971.17,6.333333333,2.645833333,68.25,21.375,2,0,0,3
2/10/16,984.42,6.604166667,3.354166667,71.83333333,18.70833333,3,0,0,3
2/11/16,1049.42,5.208333333,3.145833333,72.625,9.0625,2,0,0,3
2/12/16,950.79,4.75,1.958333333,83.91666667,13.04166667,3,0,0,3
2/13/16,411.21,4.25,0.666666667,85.5625,18.4375,7,0,1,3
2/14/16,570.71,4.4375,1.0625,72.875,15.97916667,[1 2],0,1,3
2/15/16,907.88,3.666666667,0.0625,75.45833333,16.3125,2,0,0,3
2/16/16,1016.08,3.666666667,1.8125,76.45833333,9.25,1,0,0,3
2/17/16,793.08,4.8125,2.041666667,76.52083333,12.375,3,0,0,3
2/18/16,979.88,5.270833333,2.5625,71.95833333,13.20833333,2,0,0,3
2/19/16,923.88,6.208333333,2.875,78.95833333,19.54166667,1,0,0,3
2/20/16,467.17,11.17391304,10.08695652,80.82608696,27.95652174,7,0,1,3
2/21/16,611.25,13.20833333,13.20833333,79.1875,30.79166667,3,0,1,3
2/22/16,852.63,9.041666667,7.1875,73.27083333,16.91666667,7,0,0,3
2/23/16,1069.04,6.4375,4.5,68.04166667,10.89583333,2,0,0,3
2/24/16,1061.71,3.833333333,3.1875,69.47916667,4.770833333,1,0,0,3
2/25/16,1007.25,3.145833333,1.166666667,69.27083333,8.583333333,1,0,0,3
2/26/16,982.50,3.916666667,1.458333333,68.6875,11.52083333,1,0,0,3
2/27/16,614.38,4.875,1.458333333,62.97916667,17.77083333,4,0,1,3
2/28/16,560.46,5.0625,1.375,64.29166667,19.60416667,3,0,1,3
2/29/16,982.71,5.5,3.6875,65.54166667,9.333333333,2,0,0,3
3/1/16,862.67,9.354166667,7.166666667,80.02083333,25.33333333,3,0,0,0
3/2/16,859.79,6.3125,1.791666667,72.1875,31,2,0,0,0
3/3/16,1017.33,7.020833333,3.5625,67.64583333,21.79166667,2,0,0,0
3/4/16,998.75,6.083333333,3.1875,65.875,16.85416667,2,0,0,0
3/5/16,508.96,3.791666667,0.666666667,80.08333333,14.70833333,1,0,1,0
3/6/16,521.25,4.291666667,1.1875,74.54166667,14,2,0,1,0
3/7/16,944.67,4.791666667,1.729166667,65.79166667,14.64583333,[1 2],0,0,0
3/8/16,963.71,5.4375,2.625,71.39583333,15,1,0,0,0
3/9/16,797.58,8.020833333,5.229166667,86.83333333,17,7,0,0,0
3/10/16,979.33,6.791666667,5.375,83.39583333,7.520833333,3,0,0,0
3/11/16,870.54,5.104166667,3.791666667,83.1875,7.208333333,1,0,0,0
3/12/16,898.88,6.9375,6.145833333,82.1875,6.229166667,3,0,1,0
3/13/16,903.63,5.333333333,2.729166667,81.91666667,14.66666667,4,0,1,0
3/14/16,1060.33,6.6875,3.291666667,68.58333333,20.97916667,1,0,0,0
3/15/16,1051.00,6.395833333,4.208333333,84.75,12.6875,3,0,0,0
3/16/16,1055.08,7.291666667,3.75,73.85416667,22.08333333,3,0,0,0
3/17/16,1127.50,6.416666667,4.416666667,70.79166667,12.16666667,1,0,0,0
3/18/16,960.29,5.666666667,3.125,81.5,12.35416667,3,0,0,0
3/19/16,745.96,7.208333333,4.395833333,72,16.1875,4,0,1,0
3/20/16,710.13,7.916666667,6,71.95833333,12.79166667,4,0,1,0
3/21/16,1077.17,8.9375,8.041666667,68.6875,10.83333333,3,0,0,0
3/22/16,1214.58,8.666666667,8.208333333,65.0625,6,1,0,0,0
3/23/16,1118.21,8.8125,8.208333333,66.72916667,6.208333333,3,0,0,0
3/24/16,805.38,8.979166667,6.770833333,75.91666667,17.16666667,7,0,0,0
3/25/16,1051.50,10.6875,9.270833333,66.39583333,14.125,1,1,0,0
3/26/16,529.11,10.81578947,9.5,79.68421053,22.57894737,3,0,1,0
3/27/16,580.21,9.714285714,7.464285714,72.75,29.5,7,0,1,0
3/28/16,425.67,8.875,5.645833333,72.70833333,34.625,7,1,0,0
3/29/16,783.92,8.5625,5.854166667,69.625,23.10416667,2,0,0,0
3/30/16,1104.83,9.270833333,7.479166667,66.14583333,17.72916667,2,0,0,0
3/31/16,1179.33,8.791666667,7.791666667,63.14583333,10.66666667,1,0,0,0
4/1/16,1130.71,8.520833333,7.895833333,66.5,11.16666667,1,0,0,0
4/2/16,1015.29,10.72916667,9.458333333,62.125,14.83333333,1,0,1,0
4/3/16,1039.21,11.5625,11.04166667,77.54166667,11.3125,7,0,1,0
4/4/16,1046.21,11.08333333,10.5,77.52083333,13.58333333,[1 2],0,0,0
4/5/16,1273.96,11.58333333,10.91666667,65.70833333,14.91666667,2,0,0,0
4/6/16,1000.08,9.5,7.208333333,65.8125,26.4375,1,0,0,0
4/7/16,798.17,7.934782609,4.760869565,75.02173913,21.08695652,7,0,0,0
4/8/16,1132.96,9.583333333,8.4375,72.41666667,11.1875,1,0,0,0
4/9/16,821.00,8.979166667,7,70.6875,15.83333333,2,0,1,0
4/10/16,975.75,8.291666667,6.375,67.08333333,20.375,1,0,1,0
4/11/16,1000.42,11.89583333,11.3125,78.625,16.04166667,1,0,0,0
4/12/16,1281.04,12.16666667,11.60416667,66.5,12.89583333,1,0,0,0
4/13/16,1323.42,12.5625,12.35416667,58.91666667,7.020833333,1,0,0,0
4/14/16,1275.46,13.16666667,12.95833333,61.47916667,9.958333333,1,0,0,0
4/15/16,656.71,10.60416667,10.125,86.14583333,9.270833333,7,0,0,0
4/16/16,732.13,7.041666667,4.354166667,72.875,15.75,3,0,1,0
4/17/16,1120.21,7.583333333,6.395833333,59.08333333,8.645833333,1,0,1,0
4/18/16,1175.83,9.520833333,8.354166667,60.8125,17.08333333,[1 3],0,0,0
4/19/16,1389.25,11.29166667,10.35416667,61.54166667,12.85416667,1,0,0,0
4/20/16,1424.88,9.125,7.645833333,72.27083333,19.125,1,0,0,0
4/21/16,1317.17,10.625,9.479166667,67.3125,20.1875,1,0,0,0
4/22/16,847.58,9.125,6.833333333,74.16666667,19.47916667,7,0,0,0
4/23/16,906.75,7.604166667,5.395833333,64.54166667,13.6875,2,0,1,0
4/24/16,774.88,7.270833333,5.041666667,65.54166667,12.85416667,7,0,1,0
4/25/16,1006.21,8.041666667,5.729166667,74.20833333,18.27083333,2,0,0,0
4/26/16,1151.17,6.291666667,2.625,61.625,20.9375,1,0,0,0
4/27/16,1173.21,6.5625,4.0625,63.27083333,13.75,7,0,0,0
4/28/16,1192.04,7.9375,6.166666667,64.1875,16.95833333,[1 2],0,0,0
4/29/16,1057.71,8.583333333,5.708333333,60.4375,24.22916667,1,0,0,0
4/30/16,1029.08,9.083333333,7.958333333,55.97916667,12.27083333,1,0,1,0
5/1/16,1218.71,11,10.625,58.29166667,12.4375,1,0,1,0
5/2/16,809.50,12.70833333,12.58333333,76.125,20.77083333,2,1,0,0
5/3/16,1331.75,11.70833333,10.85416667,54.375,14.64583333,1,0,0,0
5/4/16,1507.58,13.27083333,13,46.91666667,11.0625,1,0,0,0
5/5/16,1611.83,14.125,13.91666667,51,14.47916667,1,0,0,0
5/6/16,1649.54,15.0625,14.9375,62.77083333,13.39583333,1,0,0,0
5/7/16,1825.79,17.4375,17.375,63.35416667,13.3125,1,0,1,0
5/8/16,1864.92,19.25,19.22916667,57.14583333,15.5625,1,0,1,0
5/9/16,1271.13,17.70833333,17.64583333,65.72916667,16.14583333,1,0,0,0
5/10/16,893.83,15.83333333,15.83333333,91.10416667,14.95833333,7,0,0,0
5/11/16,1148.92,16.08333333,16.08333333,91.35416667,9.958333333,7,0,0,0
5/12/16,1586.75,17.70833333,17.625,69.8125,15.66666667,1,0,0,0
5/13/16,1446.08,13.375,13.02083333,73.95833333,18.29166667,3,0,0,0
5/14/16,1251.92,10.29166667,8.979166667,56.75,14.25,3,0,1,0
5/15/16,1429.25,12.1875,11.95833333,58.27083333,12.39583333,1,0,1,0
5/16/16,1543.54,14.16666667,14.10416667,62.1875,8.979166667,1,0,0,0
5/17/16,1518.54,14.45833333,14.45833333,61.97916667,15.60416667,1,0,0,0
5/18/16,1004.63,12.91666667,12.91666667,79.97916667,15.22916667,7,0,0,0
5/19/16,1427.79,14.14583333,14.14583333,73.79166667,16.10416667,3,0,0,0
5/20/16,1486.42,15.97916667,15.97916667,67,20.22916667,[2 3],0,0,0
5/21/16,1098.88,15.9375,15.9375,74.0625,19.25,3,0,1,0
5/22/16,1276.17,15.16666667,15.16666667,67.47916667,9.416666667,2,0,1,0
5/23/16,1461.13,15.14583333,15.14583333,61.60416667,15.16666667,2,0,0,0
5/24/16,1507.67,12.9375,12.72916667,63.77083333,15.27083333,2,0,0,0
5/25/16,1317.25,11.08333333,10.375,73.79166667,11.3125,3,0,0,0
5/26/16,1546.38,14.35416667,14.35416667,68.72916667,9.833333333,[1 2],0,0,0
5/27/16,1487.83,15.10416667,15.10416667,71.5,15.60416667,1,0,0,0
5/28/16,1284.63,14.35416667,14.3125,77.33333333,11.27083333,2,0,1,0
5/29/16,1281.67,13.875,13.75,76.91666667,14.25,3,0,1,0
5/30/16,987.38,14.41666667,14.41666667,75.25,19.9375,3,1,0,0
5/31/16,669.92,12.5,12.5,84.97916667,23.60416667,3,0,0,0
6/1/16,1119.63,12.75,12.75,89.25,17.58333333,3,0,0,1
6/2/16,1204.21,11.375,11.29166667,83.25,20.02083333,3,0,0,1
6/3/16,1218.92,11.29166667,10.5,84.89583333,12.27083333,3,0,0,1
6/4/16,1237.38,15.14583333,15.14583333,87.14583333,8.604166667,3,0,1,1
6/5/16,1676.21,16.41666667,16.41666667,79.14583333,12,[2 3],0,1,1
6/6/16,1627.08,15.89583333,15.83333333,70.16666667,14.33333333,1,0,0,1
6/7/16,1444.83,17.5,17.5,72.20833333,8.458333333,1,0,0,1
6/8/16,1424.83,18.47916667,18.47916667,73.29166667,7.375,7,0,0,1
6/9/16,1715.21,15.60416667,15.60416667,75.375,11.35416667,1,0,0,1
6/10/16,1651.54,17.64583333,17.58333333,64.22916667,10.02083333,1,0,0,1
6/11/16,1192.83,18.16666667,18.16666667,73.5,7.0625,7,0,1,1
6/12/16,743.38,17.20833333,17.20833333,81.58333333,11.54166667,2,0,1,1
6/13/16,1137.21,16.6875,16.6875,81.25,15.3125,3,0,0,1
6/14/16,1243.83,16.16666667,16.16666667,81.125,16.875,7,0,0,1
6/15/16,1554.63,16.47916667,16.47916667,68.14583333,15.91666667,2,0,0,1
6/16/16,1296.25,16.02083333,16.02083333,75.5625,10.64583333,[2 3],0,0,1
6/17/16,1318.38,15.52083333,15.52083333,80.89583333,10,[2 3],0,0,1
6/18/16,1217.75,14.89583333,14.89583333,76.1875,11.20833333,3,0,1,1
6/19/16,1289.75,16.95833333,16.95833333,72.6875,16.375,3,0,1,1
6/20/16,919.04,18.0625,18.0625,80.6875,20.375,7,0,0,1
6/21/16,1606.29,18.77083333,18.77083333,65.66666667,16.125,2,0,0,1
6/22/16,1509.42,19.14583333,19.14583333,78.91666667,11.27083333,3,0,0,1
6/23/16,1035.50,19.9375,19.9375,89.95833333,10.60416667,7,0,0,1
6/24/16,2042.22,19.44444444,19.44444444,59,21.66666667,2,0,0,1
6/25/16,1080.79,16.0625,16.0625,73.45833333,13.5625,7,0,1,1
6/26/16,1213.00,16.60416667,16.60416667,71.14583333,19.27083333,2,0,1,1
6/27/16,1387.46,18.0625,18.0625,68.95833333,16.04166667,1,0,0,1
6/28/16,1303.67,16.60416667,16.60416667,63.04166667,12.27083333,1,0,0,1
6/29/16,1300.42,15.4375,15.4375,78.27083333,23.02083333,3,0,0,1
6/30/16,1476.33,17.25,17.25,74.0625,18.41666667,2,0,0,1
7/1/16,1155.42,16.77083333,16.77083333,73.29166667,22.27083333,3,0,0,1
7/2/16,1263.42,15.47916667,15.47916667,65.8125,23.75,2,0,1,1
7/3/16,1402.83,16.85416667,16.85416667,65.64583333,14.4375,[1 2],0,1,1
7/4/16,1550.88,17.45833333,17.45833333,71.9375,15.52083333,3,0,0,1
7/5/16,1685.96,18.04166667,18.04166667,63.35416667,19.47916667,3,0,0,1
7/6/16,1767.17,17.72916667,17.625,53.54166667,9.604166667,1,0,0,1
7/7/16,1631.54,19.33333333,19.3125,59.89583333,14.375,1,0,0,1
7/8/16,1535.08,19.625,19.625,66.1875,23.125,2,0,0,1
7/9/16,1415.33,20.125,20.125,67.75,19.75,1,0,1,1
7/10/16,1213.96,19.41666667,19.41666667,72.29166667,22.60416667,2,0,1,1
7/11/16,1350.83,18.04166667,18.04166667,73.6875,22,3,0,0,1
7/12/16,1244.54,15.70833333,15.70833333,78.5,15.39583333,[2 7],0,0,1
7/13/16,1487.13,15.47916667,15.47916667,70.4375,15.14583333,7,0,0,1
7/14/16,1663.46,17.20833333,17.20833333,59.10416667,13.45833333,1,0,0,1
7/15/16,1525.04,17.39583333,17.39583333,69.54166667,16.70833333,1,0,0,1
7/16/16,1597.88,21.64583333,21.66666667,69.875,20.66666667,2,0,1,1
7/17/16,1573.71,22.97916667,23,67.25,17.85416667,2,0,1,1
7/18/16,1799.79,23.5,23.375,58.52083333,8.3125,1,0,0,1
7/19/16,1917.54,24.64583333,24.72916667,62.60416667,14.45833333,1,0,0,1
7/20/16,1861.00,24.97916667,25.04166667,59,19.04166667,1,0,0,1
7/21/16,1719.67,20.8125,20.8125,61.875,11.10416667,1,0,0,1
7/22/16,1499.83,21.125,21.125,66.91666667,8.9375,2,0,0,1
7/23/16,1727.75,22.125,22.125,64.33333333,9.979166667,1,0,1,1
7/24/16,1606.38,20.77083333,20.77083333,67.5,16.625,3,0,1,1
7/25/16,1690.71,20.4375,20.10416667,58.91666667,18.41666667,1,0,0,1
7/26/16,1750.88,19.75,19.72916667,61.20833333,14.14583333,2,0,0,1
7/27/16,1389.13,20.45833333,20.45833333,71.83333333,16.95833333,7,0,0,1
7/28/16,1420.18,19.04545455,19.04545455,66,12.04545455,2,0,0,1
7/29/16,1473.04,19.89583333,19.89583333,72.22916667,17.70833333,2,0,0,1
7/30/16,1900.33,19.52083333,19.39583333,63.27083333,10.45833333,2,0,1,1
7/31/16,1942.52,18.80434783,18.7826087,55.47826087,10.73913043,2,0,1,1
8/1/16,1239.54,16.8125,16.8125,67.875,12.58333333,1,0,0,1
8/2/16,1191.38,18.85416667,18.85416667,86.77083333,17.3125,[3 7],0,0,1
8/3/16,1677.83,20.66666667,20.66666667,67.64583333,24.70833333,2,0,0,1
8/4/16,1628.42,19.22916667,19.16666667,62.95833333,23.83333333,2,0,0,1
8/5/16,1564.83,19.67391304,19.5,62.36956522,16,2,0,0,1
8/6/16,1745.21,20.5,20.5,58.72916667,14.35416667,1,0,1,1
8/7/16,1586.50,21.64583333,21.64583333,64.6875,24.4375,2,0,1,1
8/8/16,1573.71,18.35416667,18.35416667,54.33333333,21.41666667,1,0,0,1
8/9/16,1646.42,16.75,16.75,52.20833333,16.35416667,1,0,0,1
8/10/16,1601.25,16.22916667,16.22916667,59.10416667,14.4375,1,0,0,1
8/11/16,1567.75,18.97916667,18.97916667,64.75,20.33333333,2,0,0,1
8/12/16,1673.29,21.02083333,21,61.625,21.20833333,1,0,0,1
8/13/16,1793.38,20.3125,20.3125,61.72916667,19.52083333,1,0,1,1
8/14/16,1827.00,19.25,19.0625,53.9375,9.166666667,1,0,1,1
8/15/16,1749.39,18.23913043,18.19565217,64.82608696,14.69565217,1,0,0,1
8/16/16,1768.68,18.02272727,18.02272727,68.59090909,14.04545455,2,0,0,1
8/17/16,1768.29,19.22916667,19.22916667,66.27083333,12.27083333,1,0,0,1
8/18/16,1624.29,19.4375,19.33333333,69.08333333,13.25,1,0,0,1
8/19/16,1066.38,17.85416667,17.85416667,83.66666667,12.54166667,2,0,0,1
8/20/16,1015.46,17.9375,17.9375,70.08333333,26.22916667,2,0,1,1
8/21/16,1175.79,18.64583333,18.625,68.4375,26.29166667,3,0,1,1
8/22/16,1487.21,20.75,20.75,68.66666667,20.3125,2,0,0,1
8/23/16,1752.50,23.14583333,23.04166667,59.97916667,10.29166667,1,0,0,1
8/24/16,1694.33,25.47916667,25.5625,60.10416667,6.8125,1,0,0,1
8/25/16,1572.58,23.97916667,24.35416667,66.97916667,8.3125,1,0,0,1
8/26/16,1570.71,23.1875,22.97916667,56.125,10.16666667,1,0,0,1
8/27/16,1341.17,21.25,21.25,69.25,15.20833333,1,0,1,1
8/28/16,1077.04,20.02083333,20.02083333,74.5625,18.22916667,3,0,1,1
8/29/16,1424.00,19.47916667,19.41666667,65.375,8.333333333,2,1,0,1
8/30/16,1644.71,20.79166667,20.79166667,54.83333333,8.645833333,1,0,0,1
8/31/16,1624.54,19.8125,19.8125,63.125,15.33333333,1,0,0,1
9/1/16,1707.39,19.34782609,19.2826087,62.2173913,13.76086957,1,0,0,2
9/3/16,1272.08,19.41666667,19.41666667,75.41666667,21.91666667,7,0,1,2
9/4/16,1146.33,18.85416667,18.85416667,69.85416667,23.39583333,3,0,1,2
9/5/16,1161.38,19.02083333,19.02083333,82.52083333,9.4375,3,0,0,2
9/6/16,1567.88,22.1875,22.1875,79.29166667,10.33333333,3,0,0,2
9/7/16,1659.00,22.5625,22.58333333,66.91666667,9.5625,1,0,0,2
9/8/16,1689.79,20.1875,20.04166667,62.27083333,19.29166667,1,0,0,2
9/9/16,1506.29,19.54166667,19.54166667,72.625,17.54166667,3,0,0,2
9/10/16,711.67,19.16666667,19.16666667,80.5,16.33333333,7,0,1,2
9/11/16,1641.79,16.85416667,16.75,63.85416667,9.041666667,1,0,1,2
9/12/16,1635.88,20.54166667,20.54166667,65.125,11.54166667,1,0,0,2
9/13/16,1815.54,24.79166667,24.625,62.16666667,13.52083333,1,0,0,2
9/14/16,1853.25,23.45833333,23.47916667,63.27083333,10.4375,1,0,0,2
9/15/16,1755.63,22.60416667,22.72916667,66.83333333,9.979166667,1,0,0,2
9/16/16,915.29,17.33333333,17.33333333,79.1875,17.33333333,7,0,0,2
9/17/16,1132.58,15.375,15.375,80.6875,19.875,4,0,1,2
9/18/16,1227.63,17.10416667,17.10416667,78.1875,7.75,3,0,1,2
9/19/16,1379.54,18.10416667,18.10416667,70.10416667,7.333333333,[2 4],0,0,2
9/20/16,1553.83,16.83333333,16.83333333,78.41666667,6.416666667,3,0,0,2
9/21/16,1677.79,18.10416667,18.04166667,70.25,9.354166667,1,0,0,2
9/22/16,1585.13,17.41666667,17.41666667,71.33333333,11.60416667,2,0,0,2
9/23/16,1605.33,15.72916667,15.72916667,59.4375,10.375,1,0,0,2
9/24/16,1491.08,18.79166667,18.625,62.02083333,15.75,1,0,1,2
9/25/16,1235.96,17.6875,17.6875,62.25,19.875,1,0,1,2
9/26/16,1448.92,15.375,15.375,69.10416667,10.47916667,[1 2],0,0,2
9/27/16,1489.63,17.10416667,17.10416667,75.875,15.625,3,0,0,2
9/28/16,1605.38,17.9375,17.9375,75.35416667,21.25,2,0,0,2
9/29/16,1437.96,17.64583333,17.64583333,69.5625,24.79166667,2,0,0,2
9/30/16,1406.38,15.3125,15.3125,66.58333333,16.79166667,1,0,0,2
10/1/16,733.04,13.02083333,13.02083333,81.6875,9,7,0,1,2
10/2/16,1125.92,13.20833333,13.20833333,71.85416667,13.5625,2,0,1,2
10/3/16,1482.58,13.20833333,13.10416667,69.0625,6.479166667,1,0,0,2
10/4/16,1533.63,14.77083333,14.77083333,77.72916667,20.5625,2,0,0,2
10/5/16,1499.71,14.27083333,14.27083333,62.6875,28.70833333,1,0,0,2
10/6/16,1458.54,13.27083333,13.27083333,59.41666667,19.35416667,[2 3],0,0,2
10/7/16,1377.08,13.95833333,13.95833333,73.70833333,11.04166667,3,0,0,2
10/8/16,1120.17,14,14,77.14583333,8.979166667,2,0,1,2
10/9/16,1045.08,12.10416667,11.75,72.02083333,10.10416667,1,0,1,2
10/10/16,1365.00,10.4375,9.958333333,75.625,9.166666667,1,0,0,2
10/11/16,1454.75,10.875,10.5625,75.22916667,7.916666667,2,0,0,2
10/12/16,1345.08,12.5625,12.54166667,76.83333333,13.66666667,2,0,0,2
10/13/16,1274.46,11.25,10.54166667,77.45833333,17.35416667,[3 7],0,0,2
10/14/16,1346.83,12,11.97916667,74.64583333,11.27083333,[2 3],0,0,2
10/15/16,978.67,13.20833333,13.20833333,78.25,8.75,2,0,1,2
10/16/16,771.96,13.91666667,13.64583333,82.875,14.4375,1,0,1,2
10/17/16,1197.25,14.22916667,14.22916667,76.1875,14.33333333,1,0,0,2
10/18/16,1365.46,12.125,12,68.75,24.10416667,1,0,0,2
10/19/16,1403.04,11.95833333,11.70833333,69.95833333,18.625,2,0,0,2
10/20/16,1347.67,11.875,11.625,77.97916667,13.97916667,3,0,0,2
10/21/16,1273.63,11.0625,10.125,81.79166667,12.5625,3,0,0,2
10/22/16,1084.17,10.5,10.16666667,79.60416667,8.3125,2,0,1,2
10/23/16,981.38,10.27083333,9.875,78.52083333,13.33333333,2,0,1,2
10/24/16,1252.21,11.66666667,11.33333333,74.70833333,11.16666667,[1 2],0,0,2
10/25/16,1374.67,11.83333333,11.83333333,79.0625,5.1875,3,0,0,2
10/26/16,1417.08,13.47916667,13.47916667,81.79166667,11.8125,2,0,0,2
10/27/16,1412.00,12.85416667,12.6875,79.64583333,17.02083333,2,0,0,2
10/28/16,1392.50,14.5625,14.5625,74.77083333,13.5,3,0,0,2
10/29/16,1157.71,14.27083333,14.27083333,84.04166667,3.083333333,4,0,1,2
10/30/16,1023.26,11.14492754,11.10144928,94.17391304,5.094202899,4,0,1,2
10/31/16,1435.88,12.70833333,12.66666667,89.29166667,6.4375,1,0,0,2
11/1/16,1335.58,10.45833333,10.10416667,86.5625,8.583333333,3,0,0,2
11/2/16,1334.92,8,6.604166667,70.29166667,9.979166667,1,0,0,2
11/3/16,1287.13,7.916666667,6.645833333,72.02083333,9.875,1,0,0,2
11/4/16,913.83,9.4375,8.375,79.875,9.229166667,1,0,0,2
11/5/16,809.17,7.041666667,4.145833333,74.8125,17.10416667,3,0,1,2
11/6/16,558.58,5.645833333,2.041666667,73.875,19,1,0,1,2
11/7/16,716.38,6.770833333,3.770833333,76.5625,16.77083333,2,0,0,2
11/8/16,1089.46,4.75,2.104166667,73.95833333,11.10416667,1,0,0,2
11/9/16,779.17,7.645833333,4.666666667,85.29166667,18.875,7,0,0,2
11/10/16,1076.25,8.083333333,5.541666667,78.70833333,18.04166667,2,0,0,2
11/11/16,1158.92,7.333333333,5.666666667,74.27083333,9.479166667,1,0,0,2
11/12/16,390.87,9.304347826,7.826086957,85.91304348,10.76086957,7,0,1,2
11/13/16,793.50,8.645833333,7.5,83.52083333,8.333333333,1,0,1,2
11/14/16,1025.75,10.77083333,10.20833333,85.25,14.125,3,0,0,2
11/15/16,1187.42,14.27083333,14.27083333,87.5625,16.83333333,3,0,0,2
11/16/16,1143.29,13.08333333,13.02083333,79.83333333,22.6875,[2 3],0,0,2
11/17/16,1144.25,10.08333333,7.875,70.58333333,22.58333333,3,0,0,2
11/18/16,1108.08,6.270833333,2.895833333,71.83333333,19.08333333,1,0,0,2
